"assay_name","assay_type","Metadata_Plate","Metadata_Well","plate","row","col","strain","drug","concentration_um","bleach","diluent","food","od","well_censor","well_censor_reason","notes","strain_set","phenotype_random_id"
"LM1","48h","p026","H07",26,"H","7","ECA3250","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p026","H08",26,"H","8","ECA3250","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p026","H09",26,"H","9","ECA3250","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p026","H10",26,"H","10","ECA3250","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p026","H11",26,"H","11","ECA3250","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p026","H12",26,"H","12","ECA3250","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,1,8
"LM1","48h","p027","A01",27,"A","1","ECA3262","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p027","A02",27,"A","2","ECA3262","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p027","A03",27,"A","3","ECA3262","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p027","A04",27,"A","4","ECA3262","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p027","A05",27,"A","5","ECA3262","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p027","A06",27,"A","6","ECA3262","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p027","A07",27,"A","7","ECA3262","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p027","A08",27,"A","8","ECA3262","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p027","A09",27,"A","9","ECA3262","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p027","A10",27,"A","10","ECA3262","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p027","A11",27,"A","11","ECA3262","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p027","A12",27,"A","12","ECA3262","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,9
"LM1","48h","p027","B01",27,"B","1","ECA3182","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p027","B02",27,"B","2","ECA3182","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p027","B03",27,"B","3","ECA3182","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p027","B04",27,"B","4","ECA3182","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p027","B05",27,"B","5","ECA3182","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p027","B06",27,"B","6","ECA3182","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p027","B07",27,"B","7","ECA3182","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p027","B08",27,"B","8","ECA3182","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p027","B09",27,"B","9","ECA3182","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p027","B10",27,"B","10","ECA3182","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p027","B11",27,"B","11","ECA3182","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p027","B12",27,"B","12","ECA3182","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,10
"LM1","48h","p027","C01",27,"C","1","ECA3325","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p027","C02",27,"C","2","ECA3325","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p027","C03",27,"C","3","ECA3325","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p027","C04",27,"C","4","ECA3325","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p027","C05",27,"C","5","ECA3325","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p027","C06",27,"C","6","ECA3325","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p027","C07",27,"C","7","ECA3325","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p027","C08",27,"C","8","ECA3325","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p027","C09",27,"C","9","ECA3325","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p027","C10",27,"C","10","ECA3325","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p027","C11",27,"C","11","ECA3325","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p027","C12",27,"C","12","ECA3325","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,11
"LM1","48h","p027","D01",27,"D","1","ECA3191","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p027","D02",27,"D","2","ECA3191","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p027","D03",27,"D","3","ECA3191","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p027","D04",27,"D","4","ECA3191","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p027","D05",27,"D","5","ECA3191","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p027","D06",27,"D","6","ECA3191","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p027","D07",27,"D","7","ECA3191","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p027","D08",27,"D","8","ECA3191","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p027","D09",27,"D","9","ECA3191","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p027","D10",27,"D","10","ECA3191","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p027","D11",27,"D","11","ECA3191","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p027","D12",27,"D","12","ECA3191","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,12
"LM1","48h","p027","E01",27,"E","1","ECA3321","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p027","E02",27,"E","2","ECA3321","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p027","E03",27,"E","3","ECA3321","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p027","E04",27,"E","4","ECA3321","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p027","E05",27,"E","5","ECA3321","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p027","E06",27,"E","6","ECA3321","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p027","E07",27,"E","7","ECA3321","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p027","E08",27,"E","8","ECA3321","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p027","E09",27,"E","9","ECA3321","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p027","E10",27,"E","10","ECA3321","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p027","E11",27,"E","11","ECA3321","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p027","E12",27,"E","12","ECA3321","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,13
"LM1","48h","p027","F01",27,"F","1","ECA3165","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p027","F02",27,"F","2","ECA3165","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p027","F03",27,"F","3","ECA3165","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p027","F04",27,"F","4","ECA3165","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p027","F05",27,"F","5","ECA3165","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p027","F06",27,"F","6","ECA3165","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p027","F07",27,"F","7","ECA3165","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p027","F08",27,"F","8","ECA3165","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p027","F09",27,"F","9","ECA3165","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p027","F10",27,"F","10","ECA3165","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p027","F11",27,"F","11","ECA3165","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p027","F12",27,"F","12","ECA3165","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,14
"LM1","48h","p027","G01",27,"G","1","ECA3141","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p027","G02",27,"G","2","ECA3141","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p027","G03",27,"G","3","ECA3141","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p027","G04",27,"G","4","ECA3141","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p027","G05",27,"G","5","ECA3141","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p027","G06",27,"G","6","ECA3141","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p027","G07",27,"G","7","ECA3141","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p027","G08",27,"G","8","ECA3141","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p027","G09",27,"G","9","ECA3141","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p027","G10",27,"G","10","ECA3141","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p027","G11",27,"G","11","ECA3141","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p027","G12",27,"G","12","ECA3141","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,15
"LM1","48h","p027","H01",27,"H","1","ECA3254","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p027","H02",27,"H","2","ECA3254","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p027","H03",27,"H","3","ECA3254","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p027","H04",27,"H","4","ECA3254","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p027","H05",27,"H","5","ECA3254","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p027","H06",27,"H","6","ECA3254","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p027","H07",27,"H","7","ECA3254","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p027","H08",27,"H","8","ECA3254","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p027","H09",27,"H","9","ECA3254","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p027","H10",27,"H","10","ECA3254","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p027","H11",27,"H","11","ECA3254","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p027","H12",27,"H","12","ECA3254","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,2,16
"LM1","48h","p028","A01",28,"A","1","ECA3144","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p028","A02",28,"A","2","ECA3144","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p028","A03",28,"A","3","ECA3144","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p028","A04",28,"A","4","ECA3144","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p028","A05",28,"A","5","ECA3144","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p028","A06",28,"A","6","ECA3144","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p028","A07",28,"A","7","ECA3144","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p028","A08",28,"A","8","ECA3144","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p028","A09",28,"A","9","ECA3144","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p028","A10",28,"A","10","ECA3144","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p028","A11",28,"A","11","ECA3144","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p028","A12",28,"A","12","ECA3144","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,17
"LM1","48h","p028","B01",28,"B","1","ECA3258","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p028","B02",28,"B","2","ECA3258","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p028","B03",28,"B","3","ECA3258","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p028","B04",28,"B","4","ECA3258","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p028","B05",28,"B","5","ECA3258","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p028","B06",28,"B","6","ECA3258","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p028","B07",28,"B","7","ECA3258","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p028","B08",28,"B","8","ECA3258","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p028","B09",28,"B","9","ECA3258","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p028","B10",28,"B","10","ECA3258","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p028","B11",28,"B","11","ECA3258","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p028","B12",28,"B","12","ECA3258","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,18
"LM1","48h","p028","C01",28,"C","1","ECA3311","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p028","C02",28,"C","2","ECA3311","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p028","C03",28,"C","3","ECA3311","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p028","C04",28,"C","4","ECA3311","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p028","C05",28,"C","5","ECA3311","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p028","C06",28,"C","6","ECA3311","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p028","C07",28,"C","7","ECA3311","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p028","C08",28,"C","8","ECA3311","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p028","C09",28,"C","9","ECA3311","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p028","C10",28,"C","10","ECA3311","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p028","C11",28,"C","11","ECA3311","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p028","C12",28,"C","12","ECA3311","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,19
"LM1","48h","p028","D01",28,"D","1","ECA3281","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p028","D02",28,"D","2","ECA3281","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p028","D03",28,"D","3","ECA3281","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p028","D04",28,"D","4","ECA3281","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p028","D05",28,"D","5","ECA3281","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p028","D06",28,"D","6","ECA3281","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p028","D07",28,"D","7","ECA3281","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p028","D08",28,"D","8","ECA3281","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p028","D09",28,"D","9","ECA3281","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p028","D10",28,"D","10","ECA3281","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p028","D11",28,"D","11","ECA3281","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p028","D12",28,"D","12","ECA3281","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,20
"LM1","48h","p028","E01",28,"E","1","ECA3248","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,21
"LM1","48h","p028","E02",28,"E","2","ECA3248","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,21
"LM1","48h","p028","E03",28,"E","3","ECA3248","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,21
"LM1","48h","p028","E04",28,"E","4","ECA3248","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,21
"LM1","48h","p028","E05",28,"E","5","ECA3248","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,21
"LM1","48h","p028","E06",28,"E","6","ECA3248","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,21
"LM1","48h","p028","E07",28,"E","7","ECA3248","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,21
"LM1","48h","p028","E08",28,"E","8","ECA3248","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,21
"LM1","48h","p028","E09",28,"E","9","ECA3248","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,21
"LM1","48h","p028","E10",28,"E","10","ECA3248","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,21
"LM1","48h","p028","E11",28,"E","11","ECA3248","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,21
"LM1","48h","p028","E12",28,"E","12","ECA3248","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,21
"LM1","48h","p028","F01",28,"F","1","ECA3302","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,22
"LM1","48h","p028","F02",28,"F","2","ECA3302","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,22
"LM1","48h","p028","F03",28,"F","3","ECA3302","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,22
"LM1","48h","p028","F04",28,"F","4","ECA3302","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,22
"LM1","48h","p028","F05",28,"F","5","ECA3302","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,22
"LM1","48h","p028","F06",28,"F","6","ECA3302","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,22
"LM1","48h","p028","F07",28,"F","7","ECA3302","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,22
"LM1","48h","p028","F08",28,"F","8","ECA3302","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,22
"LM1","48h","p028","F09",28,"F","9","ECA3302","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,22
"LM1","48h","p028","F10",28,"F","10","ECA3302","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,22
"LM1","48h","p028","F11",28,"F","11","ECA3302","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,22
"LM1","48h","p028","F12",28,"F","12","ECA3302","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,22
"LM1","48h","p028","G01",28,"G","1","ECA3324","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,23
"LM1","48h","p028","G02",28,"G","2","ECA3324","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,23
"LM1","48h","p028","G03",28,"G","3","ECA3324","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,23
"LM1","48h","p028","G04",28,"G","4","ECA3324","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,23
"LM1","48h","p028","G05",28,"G","5","ECA3324","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,23
"LM1","48h","p028","G06",28,"G","6","ECA3324","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,23
"LM1","48h","p028","G07",28,"G","7","ECA3324","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,23
"LM1","48h","p028","G08",28,"G","8","ECA3324","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,23
"LM1","48h","p028","G09",28,"G","9","ECA3324","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,23
"LM1","48h","p028","G10",28,"G","10","ECA3324","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,23
"LM1","48h","p028","G11",28,"G","11","ECA3324","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,23
"LM1","48h","p028","G12",28,"G","12","ECA3324","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,23
"LM1","48h","p028","H01",28,"H","1","ECA3186","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,24
"LM1","48h","p028","H02",28,"H","2","ECA3186","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,24
"LM1","48h","p028","H03",28,"H","3","ECA3186","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,24
"LM1","48h","p028","H04",28,"H","4","ECA3186","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,24
"LM1","48h","p028","H05",28,"H","5","ECA3186","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,24
"LM1","48h","p028","H06",28,"H","6","ECA3186","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,24
"LM1","48h","p028","H07",28,"H","7","ECA3186","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,24
"LM1","48h","p028","H08",28,"H","8","ECA3186","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,24
"LM1","48h","p028","H09",28,"H","9","ECA3186","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,24
"LM1","48h","p028","H10",28,"H","10","ECA3186","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,24
"LM1","48h","p028","H11",28,"H","11","ECA3186","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,24
"LM1","48h","p028","H12",28,"H","12","ECA3186","Selemectin",0.39,1,"DMSO","15hHB101_20220727",10,NA,NA,NA,3,24
